OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2.171405,1
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1.984407,1
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1.737033,1
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1.466633,0
0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1.266633,0
0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1.266633,0
1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1.266633,0
1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1.266633,0
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1.266633,0
0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1.266633,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.644433,0
1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1.2333,0
1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1.2333,0
0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1.2333,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.351833,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.555567,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.555567,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.388867,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.555567,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.222183,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.222183,1
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1.677733,1
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1.677733,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2.337,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.7333,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1.7333,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.7333,1
0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1.7333,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2.166633,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1.7333,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.166633,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.166633,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.099967,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.099967,1
