iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,90,0.38
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,10,0.41
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,90,0.41
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,0.42
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,10,0.43
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,90,0.43
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10,0.44
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10,0.46
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,10,0.46
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,10,0.47
1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,10,0.5521208548819329
1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,90,0.5521905970671825
1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,10,0.5524661217201656
1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,10,0.5528641803685898
1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,90,0.5531628432419142
1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,90,0.5532795518487342
0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,10,0.554916114621461
1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,90,0.5555775500257526
0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,90,0.556080881420829
1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,90,0.5564756663430138
