OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.3926,0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1.177733,0
0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1.648133,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.177733,0
1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1.177733,0
1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1.177733,0
1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1.177733,0
0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1.177733,0
1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1.177733,0
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1.177733,0
0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1.1667,0
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1.1667,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1.1667,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2.504453,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.566683,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2.014833,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.305567,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1.1667,0
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.6889,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.466667,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.966667,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.966667,1
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.338892,1
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1.877783,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.877783,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1.877783,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.855567,1
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.129633,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.8,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.8,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.8,1
1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1.677767,1
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1.677767,1
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1.677767,1
