NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,1,0,0,0,0,0,0,0,0,22,8,0,5.72
1,0,1,0,0,0,1,0,0,1,0,1,1,22,8,2,3.55
0,0,0,0,0,0,1,0,0,0,0,0,1,8,160,0,2.17
0,0,0,0,0,1,0,0,0,0,1,0,1,48,320,0,11.34
0,1,0,0,0,0,1,0,0,0,0,0,0,44,8,0,3.58
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,7.07
0,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,1.99
1,0,1,0,0,1,1,0,0,1,0,0,1,22,320,0,4.49
0,0,0,1,0,0,0,1,0,0,0,1,0,44,8,1,7.26
1,0,1,1,0,1,1,0,0,1,0,1,0,44,160,0,3.16
0,0,1,1,1,1,1,1,0,0,0,1,1,22,160,0,30.75729266775892
0,1,0,0,1,0,0,0,0,0,0,1,0,44,160,0,30.751445006749307
1,0,1,0,0,1,1,1,0,1,0,0,0,48,8,1,30.7538396471116
1,1,1,0,0,0,1,1,0,1,0,0,1,48,320,0,30.7580756945654
1,0,1,0,1,0,0,1,1,1,0,1,1,44,8,0,30.75295850705327
0,1,1,1,1,0,0,1,0,0,0,1,0,8,320,2,30.75659227282196
0,1,0,0,1,1,1,1,1,1,0,1,0,44,160,0,30.757658271588973
0,0,0,0,1,0,0,1,0,1,0,0,1,22,8,2,30.754590834898742
1,1,1,0,1,1,1,1,0,1,0,1,0,22,160,2,30.756992291554518
1,1,0,0,1,0,0,1,1,1,0,1,0,48,160,0,30.75414824156049
0,0,0,1,0,0,1,0,0,1,0,0,0,8,160,2,30.7538944116187
0,1,1,0,0,1,0,1,0,0,0,1,1,44,160,1,30.753671956737485
1,1,0,1,1,1,1,0,0,0,0,0,1,44,8,1,30.75698038350848
0,1,1,1,1,1,1,1,0,1,0,0,0,44,8,1,30.753156406477785
0,1,0,0,1,0,1,0,0,1,0,1,1,8,320,1,30.75551751884095
1,1,0,0,1,0,0,0,1,0,1,0,1,48,8,2,30.75491794657893
0,0,0,0,0,0,0,0,1,0,0,1,1,44,160,2,30.753334744404896
0,0,1,0,0,1,0,0,1,1,1,1,1,22,320,2,30.752680492347537
1,0,0,1,1,0,0,1,0,0,1,0,0,22,160,1,30.752941592107323
0,0,1,1,0,1,1,1,1,0,0,1,1,44,320,1,30.754256899874875
