encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,0,1,1,0,2.230867,1
1,1,0,0,0,1,0,0,0,0,0,2.096,1
0,0,1,0,0,0,0,1,1,1,0,1.05,1
0,0,0,0,0,1,0,1,0,1,0,1.262067,1
0,0,0,0,0,1,0,0,0,0,0,2.690608,1
0,1,0,0,1,0,0,0,0,0,1,1.990733,1
0,0,0,0,0,1,0,1,0,0,0,2.04168,1
0,0,0,0,0,1,0,0,0,1,0,2.48334,1
1,1,0,0,1,0,0,0,0,0,1,1.8361,1
1,1,0,0,0,1,0,1,0,0,0,1.225933,1
0,1,0,0,0,0,1,0,0,1,0,2.464817,1
0,1,0,0,0,1,0,0,0,0,0,2.3139,1
0,0,0,0,1,0,0,0,0,0,1,1.0556,1
1,0,0,0,0,0,1,0,0,1,0,1.7111,1
0,1,0,0,1,0,0,0,0,0,0,1.2472,1
1,1,0,1,0,0,0,0,0,0,0,1.9389,1
1,1,0,0,1,0,0,0,0,1,0,1.6667,1
0,1,0,0,1,0,0,0,1,0,1,1.8361,1
