OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.323786,1
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0667,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2.283325,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0667,0
1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2.03335,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0667,0
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1.0667,0
0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1.0667,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1.0667,0
0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1.0667,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.3185,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.3333,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1.3333,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1.3333,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.499975,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.97775,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.288867,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.9333,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.288867,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2.0222,1
0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1.4444,1
1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1.4444,1
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1.4444,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.8222,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.8222,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.8,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1
