encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.328208,1
0,0,0,1,0,0,0,1,1,0,0,2.020629,1
1,0,0,0,1,0,0,0,1,0,1,2.265433,1
0,0,0,0,1,0,0,0,0,0,0,0.8667,0
1,0,0,0,1,0,0,0,1,0,0,2.465808,1
0,1,1,0,0,0,0,1,0,0,0,2.016056,1
1,1,1,0,0,0,0,0,0,1,0,2.475933,1
1,0,0,0,0,0,1,0,0,1,0,1.966667,1
1,1,0,0,1,0,0,0,1,0,1,0.8667,1
0,1,0,0,0,1,0,1,0,1,0,0.8667,1
0,1,0,0,1,0,0,1,1,1,0,2.541675,1
1,1,0,0,0,0,1,0,0,0,0,2.34815,1
0,0,0,0,1,0,0,0,1,0,1,1.818533,1
0,0,0,0,0,1,0,1,0,0,0,2.040767,1
0,0,0,0,1,0,0,0,1,0,0,1.7889,1
1,0,1,0,0,0,0,0,1,0,0,1.4778,1
0,0,0,0,0,1,0,0,0,0,0,1.6222,1
1,1,0,0,1,0,0,0,0,1,0,1.6889,1
0,0,0,0,0,1,0,0,1,1,0,1.8556,1
0,0,0,0,0,1,0,0,0,1,0,1.8556,1
1,1,0,0,1,0,0,0,0,0,0,1.8556,1
