encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,1,0,2.3,1
1,1,1,0,0,0,0,0,0,1,0,2.25641,1
0,1,0,0,0,1,0,0,0,0,0,2.397059,1
1,1,0,0,0,0,1,1,0,1,0,0.75,0
0,1,0,0,0,1,0,1,0,1,0,0.75,0
1,1,1,0,0,0,0,0,1,0,0,0.75,0
0,1,1,0,0,0,0,1,1,1,0,0.75,0
0,1,0,0,0,1,0,1,1,1,0,0.75,0
0,1,0,1,0,0,0,0,0,1,0,0.75,0
1,0,0,0,1,0,0,1,0,1,0,0.75,0
1,0,0,1,0,0,0,0,1,1,0,1.940476,1
1,1,0,0,0,0,1,0,0,0,0,2.083333,1
1,1,0,0,1,0,0,0,0,0,0,2.197917,1
0,0,0,0,1,0,0,1,1,0,1,1.375,1
0,1,0,0,1,0,0,0,0,0,0,1.5,1
1,1,0,0,0,1,0,0,0,0,0,1.77381,1
0,1,0,0,1,0,0,0,0,0,1,1.722222,1
0,0,0,0,0,1,0,0,0,0,0,1.979167,1
0,0,0,0,1,0,0,0,0,1,0,1.988095,1
0,0,0,0,1,0,0,0,0,0,0,1.416667,1
0,1,0,0,1,0,0,1,1,0,1,1.75,1
1,1,0,0,0,1,0,1,0,0,0,1.25,1
0,1,1,0,0,0,0,1,0,0,0,1.666667,1
1,0,1,0,0,0,0,0,0,1,0,1.833333,1
0,0,0,0,0,1,0,0,0,1,0,1.833333,1
0,0,0,0,1,0,0,1,0,0,1,1.833333,1
1,1,0,0,1,0,0,0,0,0,1,1.666667,1
