encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,2.383312,1
0,0,0,1,0,0,0,1,1,0,0,2.375622,1
0,1,0,0,0,0,1,0,0,1,0,2.505545,1
0,1,0,0,0,1,0,0,0,0,0,2.54999,1
0,0,0,1,0,0,0,1,1,1,0,1.3148,1
1,1,0,1,0,0,0,0,0,0,0,2.150311,1
0,1,0,1,0,0,0,0,0,0,0,1.05,1
0,1,0,1,0,0,0,1,0,1,0,1.05,1
1,1,1,0,0,0,0,0,1,0,0,1.05,1
0,1,0,0,0,1,0,1,0,1,0,1.05,1
1,0,0,0,0,0,1,0,0,1,0,2.1361,1
0,1,0,1,0,0,0,1,1,1,0,1.9102,1
0,0,0,0,0,1,0,1,0,1,0,1.675,1
0,0,0,0,0,1,0,0,0,0,0,2.385,1
1,1,0,0,0,1,0,0,0,0,0,2.50555,1
0,0,0,0,0,1,0,0,0,1,0,2.012933,1
1,1,0,0,0,0,1,0,0,0,0,1.4833,1
0,0,0,0,0,1,0,0,1,0,0,1.9722,1
