iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,90,1.43
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.44
1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,90,1.45
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,10,1.46
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,1.46
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,90,1.47
0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,90,1.47
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,10,1.49
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,1.5
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.5
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,90,1.51
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.56
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,1.57
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.59
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,10,1.88
1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,90,1.8810456759689418
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,1.8811092658453943
0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,10,1.8811287542333535
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,10,1.8811709282721631
0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,90,1.8813149534349856
