encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,1,0,0,0,0,1,0,6.08
0,0,0,0,0,1,0,0,1,0,0,6.19
0,0,0,0,0,1,0,0,0,0,0,6.21
0,1,0,0,0,1,0,0,0,0,0,6.23
1,1,0,0,0,1,0,0,0,0,0,6.24
1,1,0,0,0,0,1,0,0,0,0,6.25
0,1,0,0,1,0,0,0,0,0,1,6.31
0,0,0,0,1,0,0,0,0,1,1,6.33
0,0,0,0,0,1,0,0,1,1,0,6.46
0,0,1,0,0,0,0,1,1,1,0,6.58
0,1,1,0,0,0,0,1,0,1,0,8.46
0,0,1,0,0,0,0,0,1,0,0,8.47
0,1,0,0,0,1,0,1,1,1,0,8.74
0,1,0,0,0,1,0,0,1,0,0,8.99
1,0,0,0,0,1,0,0,0,1,0,9.24
1,0,0,0,1,0,0,0,0,1,1,9.32
1,1,0,0,1,0,0,1,0,1,0,9.42
1,1,0,0,0,0,1,1,1,0,0,9.43
1,0,1,0,0,0,0,1,1,1,0,11.54
1,1,0,1,0,0,0,1,1,0,0,11.9
