encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,1,0,0,0,1,0,0,0,2.624711,1
0,0,0,0,1,0,0,0,1,0,0,1.5704,1
0,1,0,0,0,1,0,0,0,0,0,1.87225,1
0,1,0,0,1,0,0,0,1,0,1,2.1889,1
0,0,0,0,0,1,0,0,0,0,0,2.612714,1
0,1,0,0,1,0,0,1,1,1,0,1.9667,1
0,0,0,0,1,0,0,0,0,1,0,2.18224,1
0,0,0,0,1,0,0,0,1,0,1,0.9556,1
0,1,0,0,1,0,0,0,0,0,0,1.503733,1
1,1,0,0,1,0,0,0,1,0,1,0.9556,1
1,1,1,0,0,0,0,0,0,1,0,1.3778,1
0,1,0,0,1,0,0,1,1,0,1,1.8667,1
0,1,0,0,1,0,0,1,1,1,1,2.037067,1
0,0,0,0,1,0,0,1,0,0,1,1.9889,1
0,0,0,0,1,0,0,0,0,0,0,1.8222,1
