encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.571429,1
1,0,1,0,0,0,0,0,1,0,0,1.875,1
0,0,0,0,0,1,0,0,1,0,0,2.25,1
0,0,0,0,0,0,1,0,1,0,0,1.75,1
0,1,0,0,1,0,0,1,1,1,0,2.45,1
1,1,0,0,1,0,0,0,0,0,0,2.166667,1
1,0,0,0,0,0,1,1,0,0,0,1.833333,1
1,0,0,0,0,0,1,0,0,1,0,1.5,1
0,0,0,0,1,0,0,0,0,1,1,1.75,1
0,0,0,0,0,1,0,1,1,1,0,1.5,1
0,0,0,0,1,0,0,0,0,0,1,1.5,1
0,0,0,0,1,0,0,0,1,0,0,1.75,1
1,0,1,0,0,0,0,0,0,1,0,1.75,1
1,1,0,0,1,0,0,0,0,1,0,1.875,1
0,0,0,0,0,1,0,0,0,1,0,1.25,1
0,1,0,0,0,1,0,0,0,0,0,1.75,1
1,0,0,0,1,0,0,0,1,0,1,1.75,1
