encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.351852,1
0,0,0,0,1,0,0,0,1,0,0,0.666667,1
1,1,0,0,0,0,1,0,0,0,0,2.041667,1
0,0,0,0,1,0,0,0,0,0,0,1.388889,1
1,1,0,0,1,0,0,0,0,0,1,1.4,1
0,1,0,0,1,0,0,1,1,0,1,2.380952,1
0,1,0,0,1,0,0,0,0,0,1,0.666667,1
1,1,1,0,0,0,0,0,0,1,0,1.7,1
1,0,0,0,0,0,1,0,0,1,0,2.388889,1
0,0,0,0,1,0,0,0,0,1,1,0.666667,1
1,0,0,0,1,0,0,0,1,0,0,1.888889,1
1,1,0,0,1,0,0,0,0,0,0,2.0,1
1,0,0,0,1,0,0,0,1,0,1,1.583333,1
1,1,0,0,1,0,0,0,0,1,0,1.5,1
0,1,0,0,1,0,0,0,1,0,1,1.75,1
0,0,0,0,1,0,0,0,0,0,1,1.333333,1
1,0,0,0,0,0,1,0,1,0,0,1.916667,1
0,1,0,1,0,0,0,1,1,1,0,2.0,1
0,1,0,0,0,0,1,0,0,1,0,2.0,1
1,0,1,0,0,0,0,0,0,1,0,2.0,1
