encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.725933,1
1,1,0,0,1,0,0,0,0,0,0,2.514817,1
0,0,0,0,1,0,0,0,0,1,1,0.9778,1
1,0,0,0,0,0,1,0,1,0,0,2.33335,1
0,0,0,1,0,0,0,0,0,1,0,0.9778,1
0,0,0,0,1,0,0,0,1,0,0,1.866675,1
0,0,0,0,0,1,0,0,1,1,0,1.87556,1
0,0,0,0,0,1,0,0,1,0,0,1.44445,1
1,1,1,0,0,0,0,0,0,1,0,0.9778,1
0,0,0,0,1,0,0,1,1,0,1,2.066667,1
0,1,1,0,0,0,0,1,0,0,0,2.1111,1
0,1,0,0,1,0,0,1,1,1,0,1.9778,1
0,0,0,0,1,0,0,0,1,0,1,1.9778,1
0,1,0,0,1,0,0,1,1,1,1,1.8667,1
0,0,0,0,0,0,1,0,1,0,0,1.8667,1
0,1,0,0,1,0,0,0,1,0,1,2.1889,1
0,0,0,0,1,0,0,0,0,0,0,1.9111,1
1,1,0,0,1,0,0,0,0,0,1,1.9111,1
