encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,1,0,0,1,1.6667,1
0,1,0,0,1,0,0,1,1,1,0,2.622233,1
0,1,0,1,0,0,0,1,1,1,0,1.6667,1
0,1,0,0,0,1,0,0,0,0,0,2.622233,1
0,1,0,1,0,0,0,1,0,0,0,2.622233,1
1,0,0,0,0,0,1,1,0,0,0,1.6667,1
1,1,0,0,0,1,0,0,0,0,0,1.6667,1
1,1,0,0,1,0,0,0,0,1,0,1.6667,1
1,1,0,0,1,0,0,0,0,0,0,2.622233,1
0,0,0,0,1,0,0,1,0,0,0,1.6667,1
1,1,1,0,0,0,0,0,0,1,0,2.1,1
0,0,0,0,0,1,0,0,0,0,0,2.1,1
