NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,1,2.750611,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,2.15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,44,8,0,1.1111,0
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,1,1.1111,0
1,0,1,1,0,1,1,0,0,1,0,1,0,48,320,0,1.1111,0
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,0,1.1111,0
1,1,1,0,0,0,0,1,0,1,0,0,0,44,8,0,1.1111,1
1,0,0,0,0,0,0,0,0,0,1,0,1,22,8,1,1.1111,1
0,1,0,0,0,0,0,1,0,1,0,0,0,44,8,0,1.1111,1
0,1,0,0,0,0,0,1,0,0,0,1,0,48,8,0,1.1111,1
0,1,0,0,1,0,0,0,0,1,0,0,0,8,8,0,2.55555,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,2.55555,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.55555,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,0,1.95555,1
0,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,1.95555,1
0,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,1.7778,1
0,1,0,0,0,0,1,0,0,0,0,1,0,8,8,0,2.15555,1
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,0,2.15555,1
1,0,0,1,0,1,0,1,0,1,0,1,0,8,8,0,2.15555,1
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,1.5778,1
0,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,1.7333,1
0,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,1.7333,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,1.9333,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,1.9333,1
