encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,1,0,0,0,0,0,1,0,0,1.833333,1
1,0,0,1,0,0,0,1,0,1,0,1.875,1
1,0,0,0,1,0,0,0,1,0,1,2.541667,1
0,0,0,0,0,1,0,1,1,1,0,2.4375,1
0,0,0,0,0,1,0,0,1,1,0,2.541667,1
1,1,0,0,1,0,0,0,0,1,0,2.55,1
0,0,0,1,0,0,0,1,1,0,0,1.833333,1
0,0,0,0,0,1,0,1,0,1,0,1.875,1
0,0,0,0,1,0,0,1,1,0,1,1.5,1
1,1,0,0,1,0,0,0,0,0,1,1.75,1
0,1,0,0,0,0,1,0,0,1,0,2.125,1
1,1,0,1,0,0,0,0,0,0,0,1.875,1
0,1,0,0,1,0,0,0,0,0,1,1.75,1
