encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,0,1,1,0,2.8667,1
0,0,0,1,0,0,0,1,1,0,0,2.8667,1
1,0,0,0,0,0,1,0,0,1,0,2.200033,1
1,1,0,0,0,0,1,1,0,1,0,1.533367,1
0,0,0,1,0,0,0,0,0,1,0,1.533367,1
0,0,0,1,0,0,0,1,1,1,0,2.533367,1
0,1,0,1,0,0,0,0,1,1,0,1.533367,1
0,0,0,1,0,0,0,1,0,0,0,1.533367,1
0,0,0,0,0,0,1,0,0,1,0,1.533367,1
0,1,0,1,0,0,0,0,0,1,0,1.533367,1
0,1,0,0,1,0,0,1,1,1,0,2.533367,1
0,1,0,0,0,0,1,0,0,1,0,2.533367,1
1,1,0,0,1,0,0,0,0,1,0,2.533367,1
0,1,0,1,0,0,0,1,1,1,0,2.533367,1
