NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,1,0,1,0,1,0,1,0,1,0,8,8,0,2.869843,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,320,0,2.38002,1
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,1.3889,1
1,0,0,1,0,0,0,0,1,1,0,0,0,22,8,0,1.3889,1
1,0,1,1,0,1,1,0,0,1,0,1,0,44,8,0,1.3889,1
0,0,0,0,0,0,1,0,0,1,0,0,1,44,8,0,1.3889,1
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,1.3889,1
0,1,0,0,0,0,0,1,0,0,0,0,0,44,8,2,1.3889,1
0,0,0,0,0,0,1,0,0,1,0,0,1,22,8,0,1.3889,1
1,0,1,1,0,0,0,0,1,0,0,0,0,44,8,0,1.3889,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.616667,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.616667,1
1,0,0,1,0,0,0,0,1,1,0,0,0,8,8,0,2.616667,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,2.616667,1
0,0,0,1,0,0,0,0,1,1,0,0,0,8,8,0,1.5278,1
1,0,1,1,0,1,0,1,0,1,0,1,0,8,8,0,1.5278,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,160,0,2.4111,1
1,0,1,1,1,0,0,0,0,1,0,1,0,8,160,0,2.4111,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,2.0944,1
1,0,0,0,0,1,0,0,1,1,0,1,1,8,8,0,2.0944,1
