encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,1,0,0,0,0,1,0,0,0,2.81776,1
1,0,0,1,0,0,0,1,0,1,0,2.81776,1
0,1,0,1,0,0,0,1,0,0,0,2.555533,1
0,1,0,0,0,1,0,0,0,0,0,2.81776,1
1,1,0,0,0,0,1,0,0,0,0,2.088867,1
1,1,0,0,0,1,0,0,1,0,0,1.511067,1
1,1,0,0,0,0,1,1,0,1,0,1.511067,1
0,1,1,0,0,0,0,1,0,1,0,1.511067,1
0,1,0,1,0,0,0,1,0,1,0,1.511067,1
1,1,1,0,0,0,0,0,1,0,0,1.511067,1
1,0,0,0,0,0,1,0,1,0,0,1.7111,1
1,0,0,1,0,0,0,0,1,1,0,1.7111,1
1,1,0,0,1,0,0,0,0,0,1,2.244433,1
0,0,0,0,0,0,1,0,1,0,0,2.244433,1
