encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.394421,1
1,0,0,1,0,0,0,1,0,1,0,1.902213,1
0,1,0,0,0,1,0,0,0,0,0,2.401222,1
1,0,0,0,1,0,0,0,1,0,0,1.902213,1
0,0,0,0,0,1,0,0,0,1,0,1.47108,1
0,1,0,0,1,0,0,0,0,0,1,1.155533,1
0,0,0,0,1,0,0,0,1,0,0,1.562933,1
1,1,0,0,1,0,0,0,0,1,0,1.155533,1
1,0,1,0,0,0,0,0,1,0,0,1.366633,1
0,0,0,0,0,1,0,0,1,0,0,0.955533,1
1,0,0,0,1,0,0,0,1,0,1,1.874067,1
0,1,0,0,1,0,0,0,1,0,1,2.227767,1
0,1,1,0,0,0,0,1,0,0,0,1.866633,1
0,1,0,1,0,0,0,1,1,1,0,1.366633,1
1,0,1,0,0,0,0,0,0,1,0,1.366633,1
1,1,0,0,1,0,0,0,0,0,0,1.6667,1
0,0,0,0,0,1,0,0,0,0,0,1.788867,1
1,1,0,0,0,1,0,0,0,0,0,1.788867,1
0,0,0,0,1,0,0,0,0,0,1,1.788867,1
0,0,0,0,1,0,0,0,0,0,0,1.788867,1
