OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.223262,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.223262,0
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1.7111,1
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1.174614,0
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1.174614,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.174614,0
1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1.174614,0
1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1.174614,0
0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1.174614,0
1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1.174614,0
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.033848,1
1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1.469836,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.59416,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.338079,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.243371,1
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.961871,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.388079,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.492046,1
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2.063481,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.388079,1
1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1.8,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.336486,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.336486,0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2.063464,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.336486,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.336486,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1.336486,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.479343,1
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1.820607,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.479343,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.7333,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.7333,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.7333,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.076157,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2.076157,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.076157,1
