iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.533344,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,10,0.8889,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,2.04446,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10,0.8889,0
1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,10,0.8889,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,0.8889,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,90,1.762967,1
0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,10,0.8889,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,0.8889,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,90,1.2889,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.0889,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,90,1.5889,1
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.3389,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,90,1.83335,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,2.155567,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,1.84445,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.84445,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,90,1.4889,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.4889,1
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.4889,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.6,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.6,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.5778,1
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,1.5778,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,90,1.5778,1
