iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,90,0.888889,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90,1.722222,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,1.222222,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10,1.644444,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90,0.333333,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,90,1.666667,0
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,0.333333,0
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,90,1.666667,0
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,90,0.333333,0
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,90,0.333333,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.222222,0
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,90,1.666667,0
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,10,1.222222,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,1.222222,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.955556,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.777778,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,0.888889,0
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.166667,0
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.111111,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,90,1.814815,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,2.0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1.5,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.861111,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,1.666667,0
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.111111,0
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,90,1.740741,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.740741,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,90,0.888889,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.444444,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.777778,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.777778,1
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,90,1.777778,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.0,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,90,2.0,1
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.888889,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,1.888889,1
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,90,1.888889,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.888889,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,90,1.888889,1
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,90,1.888889,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,1.888889,1
