iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,2.196429,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.02381,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,1.4,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.928571,1
0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,1.809524,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,90,2.183673,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.142857,0
0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,1.142857,1
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,10,1.809524,1
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,2.166667,1
0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,90,0.857143,0
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,10,0.857143,0
0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.785714,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,1.809524,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.952381,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.785714,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,10,0.857143,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0.857143,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.5,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.904762,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.857143,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,1.857143,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,1.571429,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,1.571429,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.428571,1
