encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,0,1,0,1,0,0,0,1.325,1
0,0,0,0,0,1,0,0,1,0,0,1.916667,1
0,1,0,0,1,0,0,1,1,1,0,2.222222,1
1,1,1,0,0,0,0,0,0,1,0,1.871429,1
1,1,0,0,0,1,0,0,0,0,0,2.072727,1
0,0,0,0,0,1,0,1,1,1,0,1.325,1
1,1,0,0,1,0,0,0,0,0,0,2.036364,1
1,1,0,0,1,0,0,0,0,1,0,1.55,1
0,0,0,0,0,1,0,0,1,1,0,2.0,1
0,0,0,0,1,0,0,1,1,0,1,1.22,0
0,0,0,0,0,1,0,0,0,0,0,2.06,1
0,0,0,0,1,0,0,0,0,1,0,2.12,1
0,0,0,0,1,0,0,0,0,0,0,0.8,0
1,1,0,0,1,0,0,0,0,0,1,1.7,1
1,1,0,1,0,0,0,0,0,0,0,2.05,1
0,1,0,1,0,0,0,1,0,0,0,1.975,1
0,1,0,0,1,0,0,0,0,0,0,1.85,1
0,1,0,0,0,1,0,0,0,0,0,1.9,1
0,0,0,0,1,0,0,0,1,0,0,1.8,1
1,0,0,0,1,0,0,0,1,0,0,1.5,1
1,1,0,0,0,0,1,0,0,0,0,1.5,1
0,1,0,0,1,0,0,0,1,0,1,1.4,1
