OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2.645678,1
1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,2.227775,1
1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1.022233,0
0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1.022233,0
1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1.7037,1
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1.900007,1
1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1.022233,0
1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1.022233,0
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1.022233,0
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1.022233,0
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2.494442,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.488892,1
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.677783,1
0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1.2778,0
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1.2778,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.477767,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.577767,1
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1.8111,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1.8111,1
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2.1185,1
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2.144433,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.144433,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.7333,1
0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1.7333,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.055567,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.055567,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.055567,1
