NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,1,0,0,0,0,1,0,0,0,8,8,1,2.9022,1
0,0,0,1,1,0,0,0,0,1,0,0,0,8,8,0,2.9022,1
0,1,0,0,0,0,0,0,0,0,1,0,0,22,8,2,2.91665,1
1,0,0,1,0,0,0,0,1,0,0,1,0,22,8,1,2.2148,1
1,0,1,1,0,0,0,0,1,1,0,1,0,48,8,2,1.622267,1
1,0,1,1,0,0,0,1,0,1,0,1,0,48,8,1,1.622267,1
0,1,1,0,0,0,0,0,1,1,0,1,0,44,8,0,1.622267,1
1,0,1,0,0,1,1,0,0,0,0,1,1,48,8,0,1.622267,1
1,0,1,0,0,0,0,1,0,1,0,1,1,44,8,0,1.622267,1
0,0,1,0,0,1,0,0,1,1,0,0,1,48,160,0,1.622267,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,0,2.555517,1
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,1,1.8444,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,2.555517,1
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,1,2.266633,1
0,1,1,0,0,1,0,0,1,1,0,0,0,8,160,0,2.266633,1
