NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,0,0,1,1,0,0,0,0,1,1,22,8,0,2.15
0,0,0,1,1,0,0,0,0,0,0,1,0,22,8,0,3.07
1,1,1,0,1,0,0,0,0,0,0,1,0,48,8,0,6.04
1,0,1,0,0,1,0,1,0,0,0,1,1,44,160,0,5.42
1,0,1,1,0,0,1,0,0,0,0,0,0,44,8,2,2.67
0,0,0,1,0,0,0,1,0,0,0,0,0,44,320,0,5.0
1,0,0,0,0,0,0,1,0,1,0,0,1,44,8,1,2.58
0,0,0,1,0,0,0,0,1,0,0,0,0,8,320,0,1.73
0,0,1,0,0,0,0,0,0,0,1,0,1,48,320,0,8.26
1,1,0,0,0,0,0,1,0,1,0,1,0,48,8,1,4.69
1,1,0,1,1,0,1,0,1,1,0,1,1,48,160,2,9.621160639238854
0,0,0,0,1,1,1,1,0,1,0,0,0,22,8,1,9.622645016992156
0,0,0,1,1,1,1,0,0,1,1,0,0,8,320,1,9.628285341799986
1,0,1,0,0,1,1,0,0,1,1,1,1,44,8,0,9.623796729805695
0,0,0,1,1,0,0,0,0,1,1,0,0,8,320,1,9.62451402410853
0,1,0,0,1,1,0,1,1,0,0,0,0,48,320,1,9.62504761660688
0,1,0,1,0,1,1,1,1,0,1,0,1,48,8,0,9.625207474543489
1,0,1,1,0,0,0,1,0,0,1,0,0,44,320,0,9.627574915914094
0,0,0,1,1,1,0,1,0,0,1,1,0,44,160,1,9.623877138480502
0,1,1,0,0,1,0,1,0,1,1,1,0,8,8,2,9.627719450358184
0,0,0,0,0,1,0,1,1,1,0,0,0,48,320,2,9.62117465357907
1,1,0,1,0,0,1,0,1,0,0,1,1,8,160,2,9.627507642710077
0,0,0,0,0,1,0,0,1,0,0,0,0,44,320,1,9.62521223166817
0,0,1,1,1,0,0,1,1,1,1,0,1,48,8,0,9.622572586788255
0,1,0,1,0,0,1,1,1,1,0,0,1,48,160,1,9.62691753217706
0,0,1,1,0,1,0,1,1,0,0,1,1,22,320,2,9.62360901042479
1,1,1,1,1,0,1,0,1,0,0,1,1,44,8,2,9.625049530272005
1,1,0,0,0,0,1,0,0,1,0,0,0,44,320,1,9.627530145877
1,1,1,0,1,0,1,0,1,0,1,1,1,8,8,0,9.626392123565369
1,0,0,0,1,1,1,0,1,0,1,0,0,48,160,0,9.6288101027087
