OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1.0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.8,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,1
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1.857143,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.071429,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.122449,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,2.020408,1
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1.0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.714286,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.714286,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,2.0,1
1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.714286,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.214286,1
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2.047619,1
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.357143,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.214286,1
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.285714,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.857143,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.857143,1
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.285714,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.785714,1
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.285714,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2.071429,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.714286,1
