encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,2.01332,1
1,0,0,0,1,0,0,0,1,0,1,2.39112,1
0,1,0,0,1,0,0,0,1,0,1,2.01332,1
1,1,0,0,1,0,0,0,0,1,0,1.0222,0
0,0,0,0,0,1,0,1,0,0,0,1.0222,0
0,0,0,0,1,0,0,1,1,0,1,1.837,1
1,1,0,0,0,1,0,1,0,0,0,1.3778,1
0,0,0,1,0,0,0,1,1,0,0,2.1889,1
1,0,1,0,0,0,0,0,0,1,0,1.7852,1
0,0,1,0,0,0,0,1,1,1,0,1.7778,1
0,1,0,0,1,0,0,1,1,1,0,1.1556,0
1,0,1,0,0,0,0,0,1,0,0,1.1556,1
1,0,0,0,1,0,0,0,1,0,0,1.1556,1
0,0,0,0,0,1,0,0,1,1,0,1.9778,1
0,0,0,0,1,0,0,0,1,0,1,1.3778,1
0,1,0,0,1,0,0,1,1,0,1,1.3778,1
0,0,0,0,1,0,0,0,0,1,0,2.0111,1
0,0,0,0,1,0,0,0,0,0,1,2.0111,1
1,1,0,0,1,0,0,0,0,0,1,1.6444,1
0,0,0,0,0,1,0,0,0,0,0,1.7778,1
0,1,0,0,0,1,0,0,0,0,0,1.7778,1
0,0,0,0,1,0,0,0,1,0,0,1.7778,1
0,1,0,1,0,0,0,1,0,0,0,1.7778,1
