encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,1,0,0,1,0,0,0,0,1,1,10.68
1,0,0,0,0,0,1,0,1,1,0,7.0
0,1,1,0,0,0,0,1,1,1,0,5.18
0,0,0,0,1,0,0,0,1,1,1,5.02
1,1,0,0,0,1,0,0,1,1,0,6.99
1,0,0,0,1,0,0,0,0,0,1,7.12
1,0,0,0,0,1,0,1,1,0,0,6.83
1,0,0,0,1,0,0,0,1,1,0,80.18
0,0,1,0,0,0,0,1,0,0,0,7.5
0,0,0,0,1,0,0,1,1,0,1,3.89
0,1,1,1,0,1,1,1,1,1,1,87.20431552667893
1,0,1,0,1,1,0,0,0,0,0,87.2073331377836
1,1,0,0,0,0,0,0,1,1,0,87.20683936546358
1,1,1,1,0,1,1,0,0,1,1,87.20575810459994
0,1,0,1,1,0,1,1,0,1,0,87.20169154350044
0,0,1,1,1,1,0,0,0,0,0,87.20819704818253
1,1,1,1,1,1,0,1,1,0,1,87.20472405665326
0,0,0,0,1,1,0,1,0,1,0,87.20769003025543
1,0,1,1,0,0,1,1,1,0,1,87.20285730234183
1,1,1,1,0,1,0,1,1,0,0,87.2051739239218
1,0,0,1,0,1,0,0,1,0,1,87.20845798730143
0,0,0,1,1,0,0,1,1,1,0,87.2083292681567
1,0,0,0,1,1,0,0,1,0,1,87.2054445391859
1,1,1,1,1,0,0,0,0,1,1,87.20726247654801
0,1,0,1,0,1,0,0,1,0,1,87.20424126375372
1,1,1,0,1,1,0,1,1,0,1,87.20264586563475
0,0,1,0,1,1,1,0,0,0,0,87.20846551563098
1,1,0,0,1,0,0,0,1,0,1,3.92
1,0,1,1,1,0,0,1,1,0,1,87.20721566718674
0,0,1,1,0,0,0,1,0,1,0,87.20340535578896
1,1,1,0,0,1,0,0,1,1,0,87.20584378362416
1,1,0,0,0,0,1,0,1,1,0,6.84
1,1,0,0,0,1,0,0,1,0,0,4.92
1,1,0,0,1,1,0,0,0,0,1,87.20718091712403
0,0,0,0,0,0,0,1,1,1,0,87.20212860521706
0,1,1,0,0,0,1,1,1,0,1,87.20155051003125
0,1,1,0,0,0,1,1,1,1,0,87.20178059685301
1,0,0,0,0,0,0,1,1,1,0,87.20471341243042
1,1,0,0,1,1,0,0,1,0,1,87.20147629096589
1,0,0,0,0,1,0,1,1,0,1,87.20191590880518
1,0,0,1,0,1,0,1,1,0,0,87.20168245129253
1,1,0,0,0,1,0,0,0,0,0,3.71
1,1,0,1,0,1,0,0,1,1,0,87.20709271640935
0,0,0,0,0,1,0,1,1,1,0,3.81
1,1,0,0,1,1,0,0,1,1,0,87.20268372368963
1,0,0,0,0,1,0,0,1,1,0,87.2
1,1,1,1,0,0,0,1,1,1,0,87.20809563450392
0,0,0,0,1,0,0,0,0,0,1,3.93
0,1,0,0,1,0,1,1,0,1,0,87.20541514093665
0,1,0,1,1,0,0,0,1,1,1,87.20404997855574
0,0,0,0,0,1,1,1,1,0,0,87.2047867882878
1,1,1,1,0,1,0,0,1,1,0,87.20869444250175
1,0,0,0,0,0,1,1,1,1,0,47.48
0,0,0,0,0,1,0,0,1,1,0,3.82
0,1,0,1,0,0,0,0,1,1,0,7.08
0,0,0,0,0,1,1,1,1,1,1,87.20791026517304
0,1,0,0,1,0,0,0,1,1,0,65.72
0,0,0,0,0,1,1,0,1,1,0,87.20270488654239
1,0,0,0,0,1,1,1,0,1,0,87.20569043972773
1,1,0,0,0,1,0,1,1,0,1,87.20171990458157
0,0,0,1,0,1,0,1,1,1,0,87.20164389398573
0,0,0,1,0,1,1,1,0,0,0,87.20437336334491
1,0,0,0,0,1,0,1,1,1,0,8.24
1,1,1,0,0,0,0,1,1,1,0,8.11
0,1,0,0,0,1,0,0,0,0,0,3.78
1,1,1,0,1,0,0,0,0,1,1,87.2039666918634
0,1,0,0,1,1,0,1,0,0,1,87.20235971922818
1,1,0,1,1,0,0,0,1,0,0,87.2026595660877
0,0,0,0,1,0,0,0,1,1,0,7.03
1,0,0,0,1,1,1,0,1,1,1,87.20898821304395
1,1,1,0,0,1,0,0,1,0,1,87.20788735165823
0,0,0,0,1,0,1,1,1,0,0,87.20287175218321
1,1,0,0,0,0,1,1,1,1,1,87.20127212746047
0,0,0,0,1,1,0,0,0,0,0,87.20101831334837
0,1,0,0,0,1,0,0,1,0,0,5.13
0,1,0,0,0,1,0,0,1,1,0,7.54
1,1,1,0,1,0,1,1,1,1,0,87.20518464561272
1,1,0,0,0,1,1,1,0,1,0,87.20888326020828
0,1,1,0,0,0,1,0,1,1,0,87.20661046993688
1,1,0,1,0,0,0,1,0,1,0,8.03
0,0,0,0,1,0,0,0,0,0,0,3.82
0,1,0,0,1,1,0,0,0,0,1,87.20337890891966
0,0,0,0,1,0,0,0,0,1,0,3.82
0,1,0,1,0,0,0,1,0,0,1,87.20376871000285
1,1,0,0,0,1,0,0,0,1,0,7.88
1,0,0,0,0,0,1,0,0,0,0,73.02
1,0,0,0,1,0,0,0,1,0,0,3.74
0,1,0,0,1,0,0,1,0,0,1,10.67
1,1,1,0,0,1,0,0,1,0,0,87.20594139458841
1,1,0,0,0,0,0,1,1,0,0,87.20357942842907
