encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,1,0,0,0,0,1,0,0,0,1.84127,1
0,0,0,0,1,0,0,0,0,1,0,2.30303,1
1,1,0,0,1,0,0,0,0,0,0,1.809524,1
0,0,0,0,0,1,0,1,0,0,0,1.907407,1
1,1,0,0,1,0,0,0,0,1,0,1.351852,0
0,0,0,1,0,0,0,1,1,0,0,1.87037,1
0,0,0,0,1,0,0,0,1,0,0,1.555556,1
0,0,0,0,0,1,0,0,0,0,0,1.888889,1
1,0,0,0,1,0,0,0,1,0,0,2.083333,1
0,0,0,0,0,1,0,0,1,0,0,1.511111,1
0,0,0,0,1,0,0,0,0,1,1,1.444444,1
0,0,0,0,0,1,0,1,0,1,0,1.611111,1
0,0,0,0,0,1,0,1,1,1,0,0.666667,0
1,0,0,0,1,0,0,0,1,0,1,1.888889,1
0,1,0,0,1,0,0,0,1,0,1,1.888889,1
0,1,0,0,1,0,0,0,0,0,0,1.666667,1
0,1,0,0,0,1,0,0,0,0,0,1.666667,1
0,1,0,0,1,0,0,0,0,0,1,1.666667,1
0,1,0,0,1,0,0,1,1,1,0,1.722222,1
0,1,0,0,1,0,0,1,1,0,1,1.666667,1
1,0,0,1,0,0,0,1,0,1,0,1.666667,1
0,1,0,0,1,0,0,1,1,1,1,1.666667,1
