NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,0,2.873029,1
0,0,0,0,0,0,0,0,1,1,0,1,1,8,8,1,2.36668,1
0,0,0,0,0,0,0,0,1,1,0,1,1,8,8,0,2.611125,1
0,0,1,0,0,0,0,1,0,1,0,1,1,22,8,1,1.3222,1
1,0,0,0,1,0,0,0,0,1,0,0,1,22,8,1,1.3222,1
0,1,1,0,0,0,0,1,0,0,0,0,0,22,8,1,1.3222,1
0,1,0,0,1,0,0,0,0,1,0,0,0,22,8,1,1.3222,1
0,0,0,1,0,0,1,0,0,1,0,0,0,48,160,0,1.3222,1
0,0,1,0,0,0,0,1,0,1,0,1,1,48,8,1,1.3222,1
1,0,0,0,1,0,0,0,0,1,0,1,1,22,8,0,1.3222,1
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,0,2.6315,1
1,0,1,0,0,1,0,1,0,1,0,1,1,8,8,0,2.6315,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,1.6167,1
0,0,0,0,0,0,0,1,0,1,0,1,1,8,8,0,2.6315,1
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.3889,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,2.3889,1
0,0,1,0,1,0,0,0,0,0,0,1,1,8,8,1,2.3889,1
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,1,2.1389,1
