NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,1.03
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,1.13
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,2.2
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,1,2.35
0,0,0,0,1,0,0,0,0,0,0,1,1,8,8,0,3.26
1,0,0,0,0,1,0,0,0,0,1,0,1,8,320,0,3.58
0,0,1,1,0,0,1,0,0,0,0,0,0,48,320,0,6.47
0,0,0,0,0,0,0,0,0,1,1,1,1,22,8,1,6.7
1,0,0,0,0,0,0,0,0,0,1,0,1,48,8,1,7.91
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,9.47
1,0,1,1,0,1,0,1,1,1,0,0,1,22,320,0,30.751187628097675
1,0,0,0,1,0,0,0,1,0,1,1,1,22,320,1,30.75123639847735
0,0,1,1,0,0,0,1,0,1,0,0,1,48,8,1,30.751824338953032
1,1,1,1,0,1,0,1,1,0,0,0,0,8,160,0,30.751965524105014
1,1,0,0,0,1,0,0,1,1,1,1,1,22,160,1,30.752369189546197
1,1,1,0,1,1,1,1,1,0,0,1,1,48,160,0,30.75315669645385
1,0,0,0,1,1,0,1,0,1,0,0,1,44,8,0,30.75342862414864
1,0,0,1,1,0,1,1,0,0,1,0,1,8,160,0,30.753822601706148
0,1,0,1,0,1,1,1,0,0,0,0,0,44,320,0,30.753984606838504
1,0,0,0,0,0,1,0,1,1,0,1,0,44,8,0,30.754193022612377
