NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.844467,1
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,1,1.5704,1
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,1,1.5704,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,1.933333,1
0,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,1.9,1
0,0,0,1,0,0,0,0,1,1,0,1,0,22,8,1,1.5778,1
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,1,1.2,0
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,0,1.2,0
0,0,1,1,0,0,0,0,1,1,0,1,0,22,8,1,1.2,1
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,0,1.2,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,1,2.650025,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,0,2.650025,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,1,1.3556,1
0,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.13335,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,1.8,1
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,1,2.13335,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.22225,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.22225,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,2.22225,1
0,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.22225,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,1,1.9778,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,1.9778,1
