encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.653333,1
1,1,0,0,1,0,0,0,0,0,0,2.224255,1
0,0,0,0,1,0,0,0,0,0,1,2.19776,1
0,0,0,0,1,0,0,0,0,1,1,1.66665,1
1,1,0,0,1,0,0,0,1,0,1,1.0,0
0,0,0,0,1,0,0,0,1,1,1,1.0,0
1,0,0,0,1,0,0,0,1,0,1,2.513669,1
0,0,0,0,1,0,0,0,0,0,0,2.05555,1
0,0,1,0,0,0,0,0,1,0,0,1.0,0
0,0,1,0,0,0,0,1,0,0,0,1.0,0
1,1,0,0,1,0,0,0,0,0,1,2.137033,1
0,1,0,0,1,0,0,0,1,0,1,2.647225,1
0,0,0,0,0,1,0,0,1,0,0,2.1389,1
0,0,0,0,1,0,0,0,1,0,1,1.8667,1
1,1,0,0,1,0,0,0,0,1,0,1.67775,1
0,0,0,0,0,1,0,0,0,0,0,2.45185,1
1,1,0,0,0,0,1,0,0,0,0,2.022225,1
1,1,0,0,0,1,0,0,0,0,0,2.33556,1
0,0,0,0,0,1,0,0,0,1,0,2.077775,1
0,1,0,0,0,1,0,0,0,0,0,2.0148,1
0,0,0,0,1,0,0,0,1,0,0,1.5333,0
0,0,0,0,1,0,0,1,0,0,1,2.0111,1
0,1,0,0,0,0,1,0,0,1,0,1.85555,1
0,1,0,0,1,0,0,0,0,0,0,1.8,1
1,0,0,0,1,0,0,0,1,0,0,1.8,1
