encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,0,1,0,0,1,0,0,6.19
0,0,0,0,0,1,0,0,0,0,0,6.21
0,1,0,0,1,0,0,1,1,1,1,6.08
0,1,0,0,1,0,0,0,0,0,0,6.47
1,0,1,0,0,0,0,0,0,1,0,5.41
0,1,0,0,1,0,0,1,1,0,1,6.14
0,1,0,0,0,1,0,0,0,0,0,6.23
1,0,0,0,1,0,0,0,1,0,0,5.28
0,1,0,0,0,0,1,0,1,0,0,81.46
0,0,0,0,0,0,1,1,1,1,0,87.62
0,1,1,0,0,0,0,0,0,1,0,84.03
1,0,0,1,0,0,0,1,1,1,0,9.91
0,1,0,0,0,1,0,0,1,0,0,8.99
1,1,0,0,0,1,0,1,1,1,0,12.08
1,0,0,0,1,0,1,1,1,0,0,163.821446503016
1,0,1,0,0,1,1,1,1,1,1,163.82832576006305
0,1,1,1,0,0,1,0,0,0,1,163.82711767552462
1,1,1,1,1,0,1,1,1,0,0,163.8257505656625
0,0,1,0,0,0,1,1,1,1,0,163.82491098881903
0,0,0,1,1,1,0,0,1,1,1,163.825418630001
1,1,0,0,1,0,0,0,0,0,0,6.25
0,1,0,0,0,1,0,0,1,0,0,8.99
1,1,0,0,1,0,0,0,0,0,1,6.33
0,1,0,0,1,0,0,1,1,1,0,6.21
0,0,0,0,1,0,0,0,1,1,1,8.69
0,0,0,0,1,0,0,0,0,0,0,6.48
0,0,0,0,0,1,0,0,0,0,0,6.21
0,1,0,0,0,1,0,0,0,0,0,6.23
1,1,0,0,1,0,0,0,0,1,0,6.2
0,1,0,0,1,0,0,1,1,1,1,6.08
0,0,0,0,0,1,1,0,0,0,0,163.82290489973107
0,1,0,0,0,1,0,1,1,0,0,11.88
0,1,0,0,1,0,0,0,0,0,1,6.31
1,0,0,0,1,0,0,1,1,1,1,9.43
1,1,0,0,1,1,0,0,0,0,0,163.82166974387312
0,0,0,0,0,0,0,0,1,1,0,163.82448271805308
0,1,0,0,0,0,0,0,1,1,1,163.8216370505527
0,1,0,0,0,1,0,0,1,0,1,163.82232806358965
0,1,0,0,0,1,0,0,0,1,0,17.1
0,1,0,0,0,0,1,1,1,0,1,163.82248640962086
0,0,1,0,0,1,0,0,1,0,1,163.821871001916
0,0,1,0,0,0,0,0,0,1,0,114.11
0,1,0,0,1,0,1,0,0,1,0,163.82612258938317
0,0,1,1,1,0,1,1,1,0,1,163.82171520409202
0,1,0,0,1,0,0,0,0,1,0,12.77
1,1,0,0,1,0,0,1,1,1,1,9.76
1,0,1,0,0,0,0,0,0,0,0,17.04
0,0,0,0,1,0,0,0,0,1,0,6.08
1,0,1,0,1,0,0,1,0,0,1,163.82638216110712
1,1,1,0,1,0,0,0,0,1,0,163.82138337093699
0,1,1,0,0,0,0,1,1,1,0,8.97
0,1,0,0,1,1,0,0,0,0,0,163.8251453463776
0,1,0,0,1,1,0,0,0,0,1,163.82898087984242
0,1,0,0,1,0,0,1,0,0,1,16.87
0,0,0,0,1,1,0,0,0,0,0,163.82694479814225
0,0,0,0,1,1,0,1,0,0,0,163.82787639268926
0,1,0,0,1,0,0,0,1,1,0,158.73
0,1,0,0,1,1,1,0,1,0,1,163.82890453201546
1,1,0,0,0,0,0,1,1,1,1,163.8233512317698
0,0,0,1,1,0,0,0,0,1,0,163.82882883589073
0,0,0,0,1,0,0,1,1,1,1,13.65
0,0,0,0,0,1,0,1,1,0,0,10.04
0,0,0,1,1,0,0,0,0,1,1,163.82464086333584
0,0,0,0,0,0,0,0,1,0,0,163.82841794744135
1,1,0,0,0,1,0,0,0,0,0,6.24
0,0,0,0,1,0,1,0,0,0,0,163.82885961280348
1,0,0,0,0,1,0,0,0,0,0,10.05
0,1,0,1,1,0,0,1,1,0,0,163.82602205468308
1,0,0,0,1,0,1,0,1,1,0,163.82146290051978
1,0,1,0,1,0,0,1,0,1,0,163.8224096460268
1,1,0,0,1,1,0,0,0,1,1,163.82388327104397
0,1,0,0,0,0,0,0,0,0,0,163.82854426745746
1,1,0,0,1,0,0,0,1,0,0,161.88
1,1,0,0,1,1,0,1,0,1,1,163.8232765852362
0,1,0,0,1,0,0,1,0,1,0,9.77
0,1,0,0,1,0,0,0,1,0,0,13.11
1,0,0,0,1,0,1,0,1,1,1,163.8210236230179
0,0,0,0,1,0,1,0,0,1,0,163.82353520279256
1,1,0,0,1,0,0,0,1,0,1,6.48
0,1,1,0,1,0,1,0,0,1,0,163.82519562909394
0,0,0,1,1,0,0,1,0,1,0,163.828571000692
0,0,0,0,0,0,0,1,1,0,1,163.82439322504536
0,0,0,0,1,1,0,0,0,0,1,163.82272218947475
1,0,0,0,1,1,0,1,1,1,0,163.82276113779858
1,1,0,1,1,0,0,0,1,0,0,163.82482033453255
1,0,1,0,0,1,0,0,0,0,0,163.8279205061211
0,1,0,0,1,0,0,1,0,1,1,17.04
0,0,1,0,0,1,0,0,1,0,0,163.82607041295714
1,0,0,0,1,0,1,1,1,1,0,163.8284501993917
0,1,0,0,1,0,1,0,0,0,0,163.8220576220006
