OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2.452563,1
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1.634918,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.019014,0
1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1.019014,0
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1.64971,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.019014,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.019014,0
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1.019014,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.019014,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.019014,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.8074,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.375869,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.100514,1
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1.7667,1
0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,2.139705,1
1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1.206371,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.326979,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.184105,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.154505,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1.942857,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.393629,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.976157,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.184105,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.536486,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.093114,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2.161905,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.007914,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1.8444,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.742857,1
