NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,1,0,0,0,0,0,0,0,0,22,8,2,0.45
0,0,0,1,0,0,0,0,0,0,1,0,0,22,320,0,0.64
0,0,1,0,0,0,0,0,1,1,0,0,1,22,8,1,0.56
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,2,0.28
1,0,0,1,0,0,0,0,1,1,0,0,0,48,8,1,0.56
1,1,0,0,0,0,0,0,0,0,1,0,0,44,320,0,0.57
1,1,1,0,0,1,0,0,1,1,0,1,0,22,320,0,0.41
1,0,0,0,0,1,0,0,1,1,0,1,1,44,160,0,1.08
1,0,1,0,0,1,1,0,0,1,0,0,1,44,160,0,1.02
0,1,0,0,0,1,0,0,1,0,0,0,0,48,320,0,0.88
1,0,1,0,1,1,1,1,1,0,1,1,1,44,160,2,1.224723166656965
0,1,0,0,1,1,0,0,1,0,0,0,1,22,160,1,1.2232216425651947
0,1,1,1,0,1,1,0,0,1,1,0,1,48,320,2,1.226869106901502
0,0,1,0,1,1,0,1,1,0,0,1,0,22,320,0,1.2218977935743753
0,0,0,1,0,0,1,0,0,0,0,1,0,22,8,2,1.2213258694653102
1,0,1,1,0,1,0,0,1,1,1,1,0,22,160,2,1.2258024011575657
1,1,1,0,0,1,1,0,1,0,1,0,1,48,320,1,1.2270003766178532
1,1,0,0,0,1,0,1,0,0,1,0,1,22,320,0,1.2272353835432392
1,0,0,0,0,1,0,0,0,1,0,0,1,8,160,1,1.227791596753306
1,1,0,0,0,1,1,1,1,0,1,1,0,8,320,2,1.2289153260273977
1,1,1,1,1,0,1,1,0,1,0,1,0,22,160,1,1.2235195387919309
1,0,1,0,0,1,1,0,1,1,0,0,0,48,8,0,1.2239955854454843
1,1,0,0,1,1,0,1,1,0,0,0,0,22,320,1,1.225628664480169
1,1,1,1,0,0,1,0,0,1,1,1,1,8,320,0,1.2287928424068268
0,1,0,0,0,1,0,0,0,0,1,0,1,8,320,2,1.2270069602434093
0,1,0,0,0,1,1,1,0,1,0,0,0,8,160,0,1.222268970465833
0,1,0,0,1,0,0,0,0,1,1,1,1,22,320,1,1.2236017551259892
0,1,0,1,0,1,1,1,0,1,0,1,1,44,160,2,1.2271299942166958
0,0,1,1,1,0,1,0,1,0,0,0,1,22,320,1,1.2213898560966125
1,0,1,1,1,0,1,0,0,0,0,1,1,44,160,2,1.2220600872798726
0,0,1,1,1,1,1,0,1,1,0,1,1,44,160,0,1.2274535144865626
1,0,1,1,0,1,0,1,1,0,0,1,1,22,320,0,1.22137293852708
1,0,0,0,1,0,0,0,0,0,0,0,0,22,8,2,1.2274575573595863
0,1,0,0,1,0,0,1,1,0,0,0,0,22,8,2,1.2282940160975884
1,0,0,1,0,1,0,0,0,0,1,0,0,8,8,2,1.224235782638277
1,1,0,0,0,0,1,0,0,1,0,0,1,44,160,0,1.2279513792654777
0,1,0,0,1,0,0,0,0,0,0,1,0,22,8,2,1.2266118007244133
1,1,0,0,0,1,1,0,0,0,1,0,1,8,8,2,1.2246119044030057
0,1,1,0,1,0,0,0,1,1,1,0,1,22,8,2,1.2280000108168998
1,0,1,1,1,0,0,0,0,1,0,0,0,22,8,2,1.2244056444393656
1,0,0,1,0,1,0,0,1,1,0,1,1,44,320,1,1.2282493509405783
1,0,0,1,0,1,0,0,1,1,0,0,0,48,8,1,1.2216826479958256
0,1,0,0,0,1,0,0,1,0,0,0,0,48,160,0,1.228823825516215
0,1,0,0,0,1,1,1,1,1,0,1,0,8,8,2,1.2226805088912567
0,1,0,0,1,0,0,0,0,0,1,0,0,8,160,0,1.2285465682567753
1,1,0,0,0,1,0,0,0,0,1,1,0,44,320,0,1.2214025798228216
1,1,0,0,0,0,0,0,0,1,1,1,0,44,320,0,1.2283280103935572
0,0,1,1,0,0,1,1,0,1,0,0,0,8,8,2,1.2267316391259262
1,0,1,1,1,0,1,0,0,0,0,1,1,22,320,1,1.2232210275967714
0,0,0,1,1,0,0,0,1,0,0,0,1,44,160,2,1.223686870981111
1,1,0,1,0,0,0,0,1,0,0,0,0,22,8,0,1.2250281369126579
1,1,0,0,1,0,0,0,0,0,0,0,0,48,8,2,1.2239581115367824
1,0,0,0,0,1,0,0,1,1,0,1,1,44,320,0,1.2230434136878536
0,0,1,1,0,0,0,1,0,0,1,0,0,48,160,0,1.224975499365276
1,0,0,1,0,1,1,0,0,0,1,0,0,48,320,0,1.227012285331768
0,1,0,0,0,0,1,0,1,1,0,1,0,22,320,0,1.2266534179466075
0,0,0,1,0,0,1,0,0,0,1,0,1,44,160,0,1.227446216554182
1,0,0,0,0,1,1,0,0,1,0,0,0,22,8,2,1.2215250561680873
1,0,0,0,0,0,0,0,1,1,1,0,0,48,8,1,1.2229213657214206
0,0,0,1,0,0,0,0,1,1,0,0,0,48,8,1,1.2280457748616764
1,0,0,1,0,0,0,0,0,0,1,1,0,22,160,0,1.2217633065762556
1,1,1,0,1,0,1,0,0,0,0,0,0,22,8,2,1.2218557784257547
0,1,0,1,0,1,0,1,1,1,0,1,1,44,160,0,1.2222074087656694
0,0,1,1,0,1,0,1,1,1,0,0,1,44,160,0,1.2277849492597321
1,0,1,0,0,0,1,0,0,0,0,1,1,48,320,0,0.84
0,0,0,0,1,0,0,0,0,0,0,0,0,22,8,2,1.2270754804025468
0,1,0,0,1,0,0,0,0,0,1,0,0,22,8,2,1.2284355890806986
0,0,1,1,0,0,0,1,0,1,0,0,1,22,8,1,1.2271246304848988
1,0,0,1,0,0,0,0,0,1,0,0,0,48,8,1,1.2221384368243167
