encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,1,0,0,0,1,1,0,0,6.12
1,0,0,0,0,0,1,0,0,1,0,6.29
1,0,0,1,0,0,0,1,0,0,0,10.03
1,1,0,0,0,1,0,0,0,0,0,6.24
0,0,0,0,1,0,0,0,0,1,1,6.33
0,1,0,0,0,1,0,0,0,0,0,6.23
0,1,1,0,0,0,0,1,0,0,0,5.36
0,0,0,0,1,0,0,0,1,1,1,8.69
0,1,0,1,0,0,0,1,1,1,0,6.28
0,1,0,0,0,1,0,1,0,1,0,9.16
0,0,0,0,1,0,0,0,0,1,0,6.08
1,1,0,0,0,1,0,1,0,0,0,6.55
1,1,0,0,1,0,0,0,0,1,0,6.2
0,0,0,0,0,1,0,0,0,1,0,6.08
0,1,0,0,1,0,0,0,0,0,0,6.47
0,0,0,1,0,0,0,1,1,1,0,6.47
1,0,0,1,0,0,0,0,1,1,0,6.21
0,0,0,0,0,1,0,1,0,0,0,6.55
1,0,0,0,0,1,0,0,0,0,0,10.05
0,0,0,0,1,0,0,0,0,0,0,6.48
1,0,0,1,0,0,0,0,1,1,0,6.21
0,1,0,0,0,1,0,0,0,0,0,6.23
0,0,0,1,0,0,0,1,1,1,0,6.47
0,1,0,1,0,0,0,1,1,1,0,6.28
0,1,0,1,0,0,0,1,0,0,0,6.21
0,1,0,0,1,0,0,0,0,0,0,6.47
1,0,0,1,0,0,0,1,0,1,0,6.07
0,1,0,0,1,0,0,1,1,1,0,6.21
1,1,0,0,0,1,0,0,0,0,0,6.24
0,0,0,0,1,0,0,0,0,1,0,6.08
0,0,0,0,1,0,1,0,0,0,0,163.8253259468408
0,1,0,1,1,0,0,0,0,1,0,163.82363360579834
0,0,1,1,1,0,0,0,0,0,0,163.8260108724466
1,0,1,1,0,0,0,1,0,1,0,163.82460159583735
1,0,0,0,0,1,0,0,1,0,0,9.77
1,0,0,1,0,0,1,1,0,1,1,163.8259600714877
1,0,1,1,1,0,0,1,0,1,0,163.82294993188668
0,0,0,0,0,1,0,0,0,0,0,6.21
1,1,0,1,0,0,1,0,1,0,0,163.82278588101582
1,0,0,0,0,0,0,1,0,1,0,163.8275990223751
0,0,0,0,0,0,0,0,0,0,0,163.82110660840402
0,0,0,1,0,0,0,0,1,0,0,13.47
1,1,0,1,0,0,0,1,0,0,0,16.97
1,1,0,0,0,0,0,0,0,0,0,163.82335895734656
0,0,1,0,0,0,0,1,0,0,0,13.71
1,1,0,0,1,1,0,1,0,1,0,163.8254428605875
1,1,0,1,0,0,0,0,0,1,1,163.82631973633275
1,0,0,0,0,1,0,0,0,1,1,163.8285428062496
1,0,0,0,1,0,0,0,0,1,0,9.99
1,1,0,0,0,0,0,0,1,0,0,163.82873608878572
1,0,0,1,0,0,1,1,0,1,0,163.82263393287892
0,0,0,0,1,0,1,1,0,1,0,163.82113897675237
1,1,0,0,0,1,0,0,1,1,0,9.91
0,0,0,1,1,0,0,0,0,0,0,163.82351316489482
0,0,0,0,1,0,0,1,1,1,0,10.03
0,1,1,1,0,0,0,0,0,1,0,163.82758293884092
0,1,1,0,0,0,0,0,0,1,0,84.03
1,0,0,1,0,1,0,1,1,0,0,163.82462500351872
0,1,0,0,1,1,0,0,0,1,0,163.82558817556975
0,1,1,1,0,0,1,1,0,0,0,163.82378142678166
0,1,0,0,1,0,0,0,0,1,0,12.77
1,1,0,0,1,0,0,0,1,1,0,11.72
0,0,1,0,1,1,0,0,0,1,0,163.82580478704898
0,0,1,0,0,0,0,1,1,1,0,6.58
0,1,0,0,1,0,0,1,0,0,1,16.87
1,0,0,1,0,0,0,0,1,0,0,9.37
1,1,0,1,0,0,0,0,1,1,1,163.82705599118245
0,1,0,0,1,1,0,0,0,0,1,163.82447644098397
0,1,0,0,0,0,0,0,0,0,1,163.8220364120095
0,1,1,1,0,0,0,1,1,1,0,163.82755807685507
1,0,1,1,0,1,0,0,0,1,0,163.82581758828104
0,0,0,0,0,1,0,0,1,1,1,163.828248224081
0,1,0,0,1,0,0,1,1,1,1,6.08
0,0,0,0,0,1,1,0,1,1,0,163.82306400438767
0,1,1,0,0,1,1,1,0,0,1,163.82585600526684
1,0,0,1,0,1,0,0,0,0,0,163.82232032573654
0,0,0,0,0,1,0,1,0,1,1,163.8231668818952
1,1,0,1,1,0,1,1,1,1,0,163.8270363580445
0,0,0,1,0,0,0,1,0,0,0,13.72
1,0,0,1,0,0,0,0,0,1,0,9.0
0,1,0,0,0,1,0,0,1,1,0,13.36
1,0,0,0,1,0,0,0,0,0,0,8.99
0,1,0,0,0,0,0,0,0,1,0,163.8265035427886
0,0,0,1,0,0,0,0,0,1,0,8.69
1,1,0,1,1,0,0,0,0,1,1,163.82216784999005
0,0,1,1,1,0,1,0,0,1,0,163.82441232083195
0,0,0,1,1,0,0,1,0,1,0,163.82735603255765
1,0,0,0,0,1,0,0,0,1,0,9.24
0,0,0,0,1,0,0,0,1,1,0,10.1
1,0,1,0,0,1,0,0,0,0,0,163.82345936423837
