encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,2.08666,1
0,0,0,0,0,1,0,0,1,0,0,1.71665,1
0,0,0,0,0,1,0,0,0,0,0,2.422217,1
0,1,0,0,0,1,0,0,0,0,0,1.797767,1
0,0,0,0,0,1,0,0,0,1,0,1.377767,1
1,0,0,0,1,0,0,0,1,0,0,1.71998,1
0,1,0,0,1,0,0,0,0,0,1,1.044433,1
0,0,0,0,0,1,0,0,1,1,0,2.218517,1
1,1,0,0,1,0,0,0,0,0,1,1.044433,1
0,1,0,0,1,0,0,1,1,0,1,2.480233,1
0,0,0,0,1,0,0,0,0,1,0,2.244442,1
1,1,0,0,1,0,0,0,0,1,0,1.2111,1
1,0,0,0,1,0,0,0,1,0,1,1.399967,1
0,0,0,1,0,0,0,1,1,0,0,2.1074,1
0,1,0,0,1,0,0,0,0,0,0,1.322233,1
0,0,0,0,1,0,0,0,1,0,0,1.322233,1
0,1,0,0,1,0,0,0,1,0,1,1.5111,1
0,0,0,0,1,0,0,0,1,0,1,1.888883,1
1,1,0,0,0,1,0,0,0,0,0,1.766667,1
